iter	Passed	Remaining
4782	36258	39548
4783	36265	39540
4784	36272	39531
4785	36278	39523
4786	36285	39514
4787	36292	39506
4788	36298	39497
4789	36307	39490
4790	36315	39483
4791	36323	39477
4792	36330	39468
4793	36337	39460
4794	36346	39454
4795	36353	39446
4796	36361	39438
4797	36369	39432
4798	36377	39424
4799	36385	39417
4800	36392	39409
4801	36398	39400
4802	36404	39390
4803	36410	39381
4804	36416	39372
4805	36423	39363
4806	36429	39355
4807	36436	39346
4808	36442	39337
4809	36449	39329
4810	36456	39320
4811	36462	39312
4812	36469	39303
4813	36476	39295
4814	36483	39286
4815	36490	39278
4816	36496	39269
4817	36502	39260
4818	36508	39251
4819	36515	39242
4820	36522	39234
4821	36529	39226
4822	36537	39219
4823	36543	39210
4824	36550	39201
4825	36556	39192
4826	36563	39184
4827	36569	39175
4828	36575	39165
4829	36581	39156
4830	36588	39148
4831	36594	39139
4832	36600	39130
4833	36607	39121
4834	36612	39111
4835	36619	39103
4836	36625	39094
4837	36632	39085
4838	36639	39077
4839	36646	39069
4840	36652	39060
4841	36659	39051
4842	36665	39042
4843	36671	39033
4844	36678	39024
4845	36684	39016
4846	36691	39008
4847	36698	38999
4848	36705	38991
4849	36711	38982
4850	36718	38973
4851	36724	38965
4852	36732	38957
4853	36738	38948
4854	36745	38940
4855	36752	38932
4856	36758	38923
4857	36765	38915
4858	36772	38906
4859	36778	38897
4860	36785	38889
4861	36792	38880
4862	36798	38871
4863	36804	38862
4864	36808	38851
4865	36815	38843
4866	36823	38835
4867	36830	38827
4868	36832	38814
4869	36838	38805
4870	36845	38797
4871	36852	38788
4872	36859	38780
4873	36866	38772
4874	36873	38764
4875	36880	38756
4876	36887	38748
4877	36893	38739
4878	36900	38730
4879	36907	38722
4880	36913	38713
4881	36919	38704
4882	36925	38695
4883	36932	38686
4884	36938	38677
4885	36945	38669
4886	36951	38660
4887	36959	38652
4888	36965	38644
4889	36972	38635
4890	36979	38627
4891	36985	38618
4892	36992	38609
4893	36998	38601
4894	37005	38592
4895	37012	38585
4896	37019	38576
4897	37025	38567
4898	37032	38559
4899	37039	38551
4900	37047	38543
4901	37054	38535
4902	37061	38527
4903	37068	38519
4904	37075	38511
4905	37082	38503
4906	37089	38495
4907	37096	38487
4908	37103	38479
4909	37110	38471
4910	37114	38459
4911	37121	38452
4912	37130	38445
4913	371404916	374914	37164	38449
4915	37177	38447
4916	37189	38444
4917	37197	38437
4918	37205	38430
4919	37217	38427
4920	37227	38422
4921	37234	38414
4922	37241	38406
4923	37248	38398
4924	37255	38390
4925	37262	38382
4926	37268	38373
4927	37275	38365
4928	37282	38356
4929	37289	38348
4930	37296	38340
4931	37303	38331
4932	37309	38323
4933	37317	38315
4934	37324	38307
4935	37332	38300
4936	37339	38292
4937	37346	38284
4938	37354	38277
4939	37361	38269
4940	37369	38262
4941	37376	38253
4942	37382	38244
4943	37390	38237
4944	37397	38229
4945	37404	38221
4946	37412	38214
4947	37420	38206
4948	37425	38197
4949	37432	38188
4950	37441	38182
4951	37448	38174
4952	37457	38167
4953	37464	38159
4954	37473	38154
4955	37481	38147
4956	37488	38138
4957	37495	38130
4958	37501	38121
4959	37508	38113
4960	37515	38105
4961	37522	38096
4962	37529	38088
4963	37535	38080
4964	37542	38072
4965	37549	38064
4966	37556	38055
4967	37562	38046
4968	37569	38038
4969	37576	38030
4970	37584	38022
4971	37590	38013
4972	37597	38005
4973	37604	37997
4974	37610	37988
4975	37616	37979
4976	37623	37970
4977	37630	37962
4978	37637	37955
4979	37644	37946
4980	37651	37938
4981	37658	37930
4982	37665	37922
4983	37672	37914
4984	37679	37906
4985	37687	37899
4986	37694	37891
4987	37702	37883
4988	37708	37875
4989	37717	37868
4990	37723	37859
4991	37731	37852
4992	37737	37843
4993	37744	37834
4994	37750	37826
4995	37757	37817
4996	37763	37809
4997	37770	37800
4998	37777	37792
4999	37784	37784
5000	37791	37775
5001	37798	37767
5002	37805	37759
5003	37812	37751
5004	37819	37744
5005	37827	37736
5006	37833	37728
5007	37841	37720
5008	37847	37711
5009	37854	37703
5010	37861	37695
5011	37868	37687
5012	37874	37678
5013	37882	37670
5014	37889	37662
5015	37895	37654
5016	37902	37645
5017	37909	37637
5018	37916	37629
5019	37923	37621
5020	37930	37613
5021	37938	37605
5022	37945	37597
5023	37952	37589
5024	37958	37580
5025	37965	37572
5026	37972	37564
5027	37980	37557
5028	37988	37550
5029	37995	37542
5030	38002	37534
5031	38009	37526
5032	38016	37518
5033	38023	37509
5034	38030	37502
5035	38037	37493
5036	38044	37485
5037	38051	37477
5038	38059	37470
5039	38067	37463
5040	38076	37456
5041	38084	37449
5042	38091	37442
5043	38099	37434
5044	38107	37427
5045	38115	37420
5046	38122	37412
5047	38129	37404
5048	38137	37397
5049	38145	37390
5050	38155	37384
5051	38163	37377
5052	38172	37372
5053	38180	37364
5054	38187	37356
5055	38194	37348
5056	38203	37342
5057	38210	37333
5058	38216	37325
5059	38224	37317
5060	38232	37310
5061	38240	37304
5062	38247	37295
5063	38255	37288
5064	38263	37281
5065	38271	37274
5066	38279	37266
5067	38287	37259
5068	38296	37254
5069	38304	37247
5070	38312	37239
5071	38324	37235
5072	38333	37230
5073	38341	37222
5074	38348	37215
5075	38354	37205
5076	38362	37198
5077	38370	37191
5078	38378	37184
5079	38406	37197
5080	38415	37191
5081	38428	37188
5082	38437	37182
5083	38441	37171
5084	38449	37163
5085	38457	37156
5086	38465	37150
5087	38474	37143
5088	38481	37135
5089	38488	37127
5090	38495	37119
5091	38502	37111
5092	38509	37102
5093	38516	37094
5094	38525	37088
5095	38532	37080
5096	38540	37073
5097	38547	37065
5098	38555	37058
5099	38562	37050
5100	38569	37041
5101	38577	37034
5102	38584	37026
5103	38591	37018
5104	38598	37010
5105	38604	37001
5106	38611	36994
5107	38618	36985
5108	38625	36977
5109	38632	36969
5110	38639	36960
5111	38645	36952
5112	38653	36944
5113	38660	36936
5114	38667	36928
5115	38673	36920
5116	38680	36912
5117	38687	36903
5118	38694	36895
5119	38701	36887
5120	38709	36879
5121	38715	36871
5122	38722	36862
5123	38729	36854
5124	38736	36846
5125	38743	36838
5126	38750	36830
5127	38757	36822
5128	38763	36813
5129	38770	36805
5130	38777	36797
5131	38784	36789
5132	38790	36780
5133	38797	36772
5134	38804	36763
5135	38810	36755
5136	38817	36747
5137	38824	36738
5138	38831	36730
5139	38834	36719
5140	38841	36710
5141	38848	36702
5142	38855	36694
5143	38862	36686
5144	38869	36678
5145	38876	36670
5146	38883	36662
5147	38889	36653
5148	38896	36645
5149	38903	36637
5150	38910	36628
5151	38916	36620
5152	38923	36612
5153	38930	36603
5154	38938	36596
5155	38945	36588
5156	38951	36579
5157	38958	36571
5158	38964	36563
5159	38971	36554
5160	38977	36545
5161	38984	36537
5162	38991	36529
5163	38997	36520
5164	39003	36511
5165	39010	36502
5166	39016	36494
5167	39022	36485
5168	39029	36477
5169	39035	36468
5170	39043	36461
5171	39050	36452
5172	39056	36444
5173	39063	36435
5174	39069	36427
5175	39076	36418
5176	39082	36409
5177	39088	36401
5178	39095	36393
5179	39102	36385
5180	39108	36376
5181	39115	36367
5182	39121	36358
5183	39127	36350
5184	39135	36342
5185	39142	36334
5186	39148	36325
5187	39154	36317
5188	39161	36308
5189	39168	36300
5190	39174	36291
5191	39182	36284
5192	39189	36276
5193	39196	36268
5194	39202	36259
5195	39209	36251
5196	39215	36242
5197	39222	36234
5198	39229	36226
5199	39235	36217
5200	39242	36209
5201	39249	36201
5202	39256	36193
5203	39262	36184
5204	39266	36173
5205	392725208	395206	392795209	395207	392865210	395208	392935211	395209	393005212	395210	393065213	395211	393125214	395212	393195215	395213	393265216	395214	393325217	395215	393395218	395216	393465219	395217	393545220	395218	393625221	395219	393705222	39381	36018
5223	39390	36012
5224	39398	36004
5225	39408	35999
5226	39416	35992
5227	39423	35985
5228	39433	35979
5229	39441	35972
5230	39449	35965
5231	39457	35958
5232	39463	35949
5233	39471	35941
5234	39478	35934
5235	39486	35927
5236	39493	35919
5237	39502	35913
5238	39510	35905
5239	39518	35898
5240	39525	35890
5241	39532	35882
5242	39539	35873
5243	39546	35866
5244	39553	35858
5245	39561	35851
5246	39569	35843
5247	39575	35835
5248	39582	35827
5249	39591	35821
5250	39600	35814
5251	39609	35808
5252	39617	35801
5253	39625	35794
5254	39634	35787
5255	39642	35781
5256	39650	35773
5257	39656	35765
5258	39664	35757
5259	39672	35750
5260	39680	35743
5261	39688	35736
5262	39696	35728
5263	39703	35721
5264	39711	35713
5265	39718	35706
5266	39725	35698
5267	39733	35690
5268	39739	35682
5269	39746	35674
5270	39752	35664
5271	39759	35656
5272	39762	35644
5273	39769	35636
5274	39776	35629
5275	39784	35621
5276	39791	35614
5277	39799	35606
5278	39807	35599
5279	39813	35591
5280	39821	35583
5281	39828	35575
5282	39836	35568
5283	39844	35561
5284	39852	35554
5285	39859	35546
5286	39865	35537
5287	39873	35530
5288	39881	35522
5289	39889	35515
5290	39897	35508
5291	39899	35496
5292	39905	35487
5293	39913	35480
5294	39920	35472
5295	39927	35464
5296	39934	35456
5297	39941	35448
5298	39948	35439
5299	39955	35432
5300	39962	35424
5301	39969	35416
5302	39976	35408
5303	39984	35400
5304	39990	35392
5305	39997	35384
5306	40004	35376
5307	40011	35367
5308	40017	35359
5309	40024	35351
5310	40032	35343
5311	40038	35335
5312	40046	35328
5313	40053	35320
5314	40060	35312
5315	40066	35302
5316	40072	35294
5317	40079	35286
5318	40086	35278
5319	40093	35270
5320	40101	35262
5321	40108	35254
5322	40115	35246
5323	40121	35238
5324	40129	35230
5325	40136	35223
5326	40143	35215
5327	40150	35207
5328	40158	35199
5329	40165	35191
5330	40172	35184
5331	40179	35176
5332	40187	35168
5333	40194	35160
5334	40201	35152
5335	40208	35144
5336	40215	35136
5337	40223	35129
5338	40230	35121
5339	40238	35114
5340	40245	35106
5341	40252	35098
5342	40259	35090
5343	40263	35080
5344	40271	35072
5345	40279	35065
5346	40286	35057
5347	40293	35049
5348	40301	35042
5349	40309	35035
5350	40317	35028
5351	40326	35021
5352	40334	35014
5353	40341	35006
5354	40347	34998
5355	40355	34990
5356	40363	34983
5357	40370	34975
5358	40377	34967
5359	40384	34959
5360	40391	34951
5361	40408	34952
5362	40416	34945
5363	40425	34938
5364	40432	34930
5365	40439	34922
5366	40446	34914
5367	40452	34906
5368	40460	34898
5369	40467	34890
5370	40474	34883
5371	40481	34874
5372	40488	34866
5373	40495	34858
5374	40502	34851
5375	40509	34842
5376	40516	34834
5377	40523	34826
5378	40530	34818
5379	40536	34810
5380	40543	34802
5381	40551	34794
5382	40557	34786
5383	40564	34778
5384	40572	34770
5385	40578	34762
5386	40585	34754
5387	40587	34742
5388	40594	34734
5389	40601	34726
5390	40609	34718
5391	40616	34710
5392	40623	34702
5393	40630	34694
5394	40636	34686
5395	40643	34678
5396	40650	34670
5397	40657	34662
5398	40664	34653
5399	40671	34646
5400	40678	34638
5401	40685	34629
5402	40692	34621
5403	40698	34613
5404	40705	34605
5405	40711	34596
5406	40718	34588
5407	40726	34580
5408	40732	34572
5409	40739	34564
5410	40746	34556
5411	40753	34548
5412	40759	34540
5413	40766	34531
5414	40773	34523
5415	40780	34515
5416	40787	34507
5417	40793	34499
5418	40800	34490
5419	40806	34482
5420	40815	34475
5421	40821	34467
5422	40828	34459
5423	40835	34451
5424	40842	34443
5425	40849	34435
5426	40856	34427
5427	40863	34419
5428	40871	34412
5429	40877	34403
5430	40884	34395
5431	40891	34387
5432	40898	34379
5433	40907	34372
5434	40914	34364
5435	40921	34357
5436	40929	34350
5437	40938	34343
5438	40945	34335
5439	40951	34327
5440	40959	34320
5441	40966	34311
5442	40974	34304
5443	40981	34297
5444	40988	34288
5445	40995	34280
5446	41003	34273
5447	41009	34265
5448	41017	34257
5449	41025	34250
5450	41031	34241
5451	41038	34233
5452	41045	34225
5453	41052	34217
5454	41059	34209
5455	41065	34201
5456	41072	34193
5457	41080	34185
5458	41088	34179
5459	41096	34171
5460	41103	34163
5461	41111	34157
5462	41119	34149
5463	41126	34141
5464	41133	34133
5465	41141	34126
5466	41148	34118
5467	41155	34110
5468	41163	34103
5469	41171	34096
5470	41176	34086
5471	41183	34078
5472	41189	34070
5473	41199	34064
5474	41209	34058
5475	41217	34052
5476	41225	34044
5477	41232	34037
5478	41240	34029
5479	41247	34022
5480	41256	34015
5481	41260	34004
5482	41266	33996
5483	41274	33988
5484	41280	33980
5485	41287	33972
5486	41295	33964
5487	41301	33956
5488	41308	33948
5489	41316	33941
5490	41322	33932
5491	41330	33925
5492	41336	33916
5493	41343	33908
5494	41350	33900
5495	41357	33892
5496	41364	33884
5497	41371	33876
5498	41378	33868
5499	41384	33860
5500	41392	33852
5501	41398	33844
5502	41406	33836
5503	41412	33828
5504	41420	33820
5505	41427	33812
5506	41434	33804
5507	41441	33797
5508	41448	33788
5509	41454	33780
5510	41462	33773
5511	41469	33765
5512	41476	33757
5513	41483	33749
5514	41492	33742
5515	41501	33736
5516	41509	33729
5517	41517	33722
5518	41526	33716
5519	41533	33708
5520	41539	33699
5521	41546	33691
5522	41553	33683
5523	41560	33675
5524	41567	33668
5525	41575	33660
5526	41582	33652
5527	41588	33644
5528	41596	33636
5529	41603	33628
5530	41610	33621
5531	41617	33613
5532	41624	33605
5533	41627	33594
5534	41634	33586
5535	41641	33578
5536	41649	33570
5537	41656	33562
5538	41663	33554
5539	41670	33547
5540	41677	33538
5541	41684	33530
5542	41690	33522
5543	41696	33513
5544	41703	33505
5545	41710	33497
5546	41717	33490
5547	41724	33481
5548	41731	33473
5549	41738	33466
5550	41745	33458
5551	41753	33450
5552	41760	33442
5553	41767	33434
5554	41773	33426
5555	41781	33419
5556	41789	33411
5557	41795	33403
5558	41803	33395
5559	41809	33387
5560	41816	33379
5561	41824	33372
5562	41831	33364
5563	41838	33356
5564	41845	33348
5565	41852	33340
5566	41859	33332
5567	41866	33324
5568	41874	33317
5569	41882	33310
5570	41889	33302
5571	41897	33295
5572	41905	33288
5573	41914	33281
5574	41923	33275
5575	41930	33267
5576	41937	33259
5577	41943	33251
5578	41950	33243
5579	41958	33236
5580	41966	33228
5581	41973	33221
5582	41982	33214
5583	41989	33206
5584	41996	33198
5585	42003	33190
5586	42011	33183
5587	42019	33176
5588	42026	33168
5589	42033	33160
5590	42042	33154
5591	42050	33147
5592	42057	33139
5593	42064	33131
5594	42072	33124
5595	42080	33116
5596	42087	33109
5597	42095	33101
5598	42104	33095
5599	42111	33087
5600	42119	33080
5601	42128	33074
5602	42136	33067
5603	42145	33060
5604	42152	33052
5605	42161	33046
5606	42169	33038
5607	42175	33030
5608	42182	33022
5609	42189	33014
5610	42197	33007
5611	42205	33000
5612	42212	32992
5613	42220	32984
5614	42227	32977
5615	42236	32970
5616	42245	32964
5617	42252	32956
5618	42259	32949
5619	42267	32941
5620	42276	32934
5621	42284	32927
5622	42290	32919
5623	42298	32912
5624	42306	32905
5625	42313	32896
5626	42321	32889
5627	42327	32881
5628	42334	32873
5629	42342	32866
5630	42349	32858
5631	42356	32850
5632	42363	32842
5633	42371	32834
5634	42378	32827
5635	42386	32820
5636	42393	32812
5637	42400	32804
5638	42407	32796
5639	42414	32788
5640	42421	32780
5641	42428	32772
5642	42435	32764
5643	42442	32757
5644	42446	32746
5645	42453	32738
5646	42460	32730
5647	42468	32723
5648	42475	32715
5649	42482	32707
5650	42489	32699
5651	42498	32693
5652	42505	32685
5653	42514	32679
5654	42522	32671
5655	42528	32663
5656	42535	32655
5657	42541	32646
5658	42548	32638
5659	42555	32630
5660	42562	32622
5661	42571	32616
5662	42579	32609
5663	42586	32601
5664	42593	32593
5665	42601	32586
5666	42608	32578
5667	42615	32570
5668	42621	32562
5669	42629	32554
5670	42636	32547
5671	42643	32538
5672	42650	32531
5673	42658	32523
5674	42665	32516
5675	42669	32505
5676	42673	32495
5677	42681	32488
5678	42688	32480
5679	42695	32472
5680	42702	32464
5681	42710	32457
5682	42718	32450
5683	42725	32442
5684	42731	32433
5685	42738	32425
5686	42746	32418
5687	42752	32410
5688	42759	32402
5689	42766	32394
5690	42773	32386
5691	42780	32378
5692	42787	32370
5693	42794	32362
5694	42801	32354
5695	42807	32346
5696	42814	32337
5697	42820	32329
5698	42827	32321
5699	42833	32312
5700	42839	32304
5701	42846	32296
5702	42853	32288
5703	42859	32279
5704	42866	32272
5705	42873	32264
5706	42881	32256
5707	42888	32249
5708	42895	32241
5709	42902	32233
5710	42909	32225
5711	42917	32218
5712	42925	32210
5713	42933	32203
5714	42940	32195
5715	42948	32188
5716	42956	32181
5717	42963	32174
5718	42971	32166
5719	42979	32159
5720	42985	32150
5721	42993	32143
5722	43000	32135
5723	43008	32128
5724	43014	32120
5725	43022	32112
5726	43030	32105
5727	43038	32098
5728	43046	32091
5729	43054	32084
5730	43062	32076
5731	43069	32069
5732	43077	32062
5733	43087	32056
5734	43094	32048
5735	43102	32041
5736	43110	32033
5737	43118	32026
5738	43125	32018
5739	43132	32011
5740	43139	32003
5741	43147	31996
5742	43155	31989
5743	43164	31982
5744	43171	31974
5745	43177	31965
5746	43184	31958
5747	43191	31950
5748	43199	31943
5749	43206	31935
5750	43213	31927
5751	43220	31919
5752	43227	31911
5753	43235	31904
5754	43243	31897
5755	43251	31889
5756	43258	31882
5757	43266	31874
5758	43273	31867
5759	43281	31859
5760	43288	31852
5761	43295	31844
5762	43302	31836
5763	43309	31828
5764	43316	31820
5765	43323	31812
5766	43329	31804
5767	43336	31796
5768	43346	31790
5769	43354	31783
5770	43363	31776
5771	43372	31770
5772	43380	31763
5773	43389	31757
5774	43398	31750
5775	43408	31744
5776	43418	31739
5777	43429	31733
5778	43441	31729
5779	43451	31724
5780	43461	31718
5781	43471	31713
5782	43480	31706
5783	43497	31705
5784	43509	31701
5785	43523	31698
5786	43531	31691
5787	43540	31685
5788	43551	31680
5789	43562	31675
5790	43576	31671
5791	43586	31666
5792	43596	31660
5793	43607	31655
5794	43618	31650
5795	43631	31647
5796	43642	31641
5797	43652	31636
5798	43663	31631
5799	43674	31626
5800	43688	31623
5801	43697	31617
5802	43707	31611
5803	43717	31605
5804	43726	31599
5805	43736	31593
5806	43745	31586
5807	43755	31581
5808	43764	31574
5809	43774	31568
5810	43787	31565
5811	43804	31564
5812	43815	31559
5813	43828	31556
5814	43842	31553
5815	43856	31550
5816	43863	31541
5817	43871	31535
5818	43879	31527
5819	43886	31520
5820	43896	31514
5821	43904	31506
5822	43911	31498
5823	43917	31490
5824	43924	31482
5825	43930	31474
5826	43937	31466
5827	43944	31458
5828	43952	31450
5829	43960	31443
5830	43967	31435
5831	43974	31427
5832	43982	31420
5833	43989	31412
5834	43998	31405
5835	44005	31398
5836	44013	31390
5837	44020	31382
5838	44027	31374
5839	44034	31366
5840	44041	31359
5841	44050	31352
5842	44059	31346
5843	44065	31337
5844	44071	31328
5845	44080	31322
5846	44089	31315
5847	44098	31309
5848	44107	31302
5849	44115	31295
5850	44122	31287
5851	44131	31280
5852	44141	31275
5853	44150	31268
5854	44158	31261
5855	44167	31254
5856	44175	31247
5857	44188	31244
5858	44196	31237
5859	44205	31230
5860	44213	31223
5861	44220	31215
5862	44228	31207
5863	44237	31201
5864	44244	31193
5865	44251	31185
5866	44258	31177
5867	44265	31169
5868	44272	31162
5869	44280	31154
5870	44288	31147
5871	44294	31139
5872	44301	31131
5873	44309	31123
5874	44316	31116
5875	44324	31108
5876	44332	31101
5877	44339	31093
5878	44348	31087
5879	44356	31079
5880	44364	31072
5881	44372	31064
5882	44374	31053
5883	44381	31046
5884	44389	31038
5885	44397	31031
5886	44405	31023
5887	44412	31016
5888	44420	31008
5889	44427	31001
5890	44435	30993
5891	44443	30986
5892	44451	30979
5893	44458	30971
5894	44467	30965
5895	44475	30957
5896	44483	30950
5897	44490	30942
5898	44498	30935
5899	44506	30928
5900	44514	30920
5901	44518	30910
5902	44525	30903
5903	44532	30895
5904	44539	30887
5905	44547	30879
5906	44554	30871
5907	44561	30864
5908	44568	30856
5909	44575	30848
5910	44583	30841
5911	44589	30832
5912	44597	30825
5913	44605	30817
5914	44612	30810
5915	44619	30802
5916	44626	30794
5917	44633	30786
5918	44641	30778
5919	44649	30771
5920	44657	30764
5921	44664	30756
5922	44671	30748
5923	44678	30741
5924	44685	30733
5925	44693	30725
5926	44700	30718
5927	44707	30710
5928	44718	30704
5929	44730	30700
5930	44741	30694
5931	44749	30687
5932	44757	30680
5933	44765	30673
5934	44774	30666
5935	44786	30662
5936	44798	30657
5937	44811	30654
5938	44827	30652
5939	44841	30649
5940	44850	30642
5941	44859	30635
5942	44868	30629
5943	44880	30625
5944	44889	30618
5945	44898	30611
5946	44905	30604
5947	44914	30597
5948	44924	30591
5949	44936	30586
5950	44947	30581
5951	44956	30575
5952	44967	30569
5953	44977	30564
5954	44989	30559
5955	45001	30555
5956	45019	30554
5957	45031	30549
5958	45041	30544
5959	45052	30538
5960	45062	30532
5961	45071	30526
5962	45079	30519
5963	45089	30513
5964	45099	30507
5965	45108	30500
5966	45117	30494
5967	45139	30496
5968	45149	30490
5969	45163	30487
5970	45180	30485
5971	45191	30480
5972	45201	30475
5973	45214	30470
5974	45224	30465
5975	45233	30458
5976	45241	30451
5977	45250	30444
5978	45259	30437
5979	45268	30431
5980	45277	30424
5981	45286	30417
5982	45294	30411
5983	45303	30404
5984	45315	30399
5985	45325	30393
5986	45335	30387
5987	45344	30381
5988	45353	30374
5989	45367	30371
5990	45375	30364
5991	45384	30357
5992	45391	30349
5993	45396	30339
5994	45403	30332
5995	45410	30324
5996	45417	30316
5997	45424	30308
5998	45431	30300
5999	45437	30291
6000	45444	30283
6001	45451	30275
6002	45458	30267
6003	45465	30260
6004	45473	30252
6005	45483	30246
6006	45491	30239
6007	45493	30227
6008	45502	30221
6009	45513	30216
6010	45521	30208
6011	45530	30202
6012	45540	30196
6013	45547	30188
6014	45554	30180
6015	45562	30172
6016	45569	30164
6017	45576	30157
6018	45583	30149
6019	45589	30140
6020	45596	30132
6021	45603	30124
6022	45610	30116
6023	45617	30108
6024	45625	30101
6025	45632	30093
6026	45639	30085
6027	45646	30077
6028	45653	30069
6029	45660	30061
6030	45668	30054
6031	45675	30046
6032	45683	30038
6033	45690	30031
6034	45698	30024
6035	45707	30017
6036	45714	30009
6037	45723	30002
6038	45730	29994
6039	45739	29987
6040	45747	29980
6041	45756	29974
6042	45763	29966
6043	45768	29956
6044	45774	29948
6045	45783	29941
6046	45790	29933
6047	45797	29925
6048	45804	29918
6049	45811	29910
6050	45818	29902
6051	45826	29894
6052	45834	29887
6053	45841	29879
6054	45848	29871
6055	45858	29865
6056	45866	29858
6057	45875	29851
6058	45884	29844
6059	45894	29839
6060	45904	29832
6061	45914	29827
6062	45924	29821
6063	45935	29815
6064	45944	29809
6065	45953	29802
6066	45960	29794
6067	45968	29787
6068	45975	29779
6069	45983	29771
6070	45990	29763
6071	45998	29756
6072	46006	29749
6073	46014	29741
6074	46022	29734
6075	46031	29727
6076	46038	29720
6077	46047	29713
6078	46055	29706
6079	46063	29698
6080	46070	29690
6081	46078	29683
6082	46086	29676
6083	46094	29668
6084	46103	29662
6085	46110	29654
6086	46117	29646
6087	46125	29639
6088	46136	29633
6089	46146	29627
6090	46156	29621
6091	46165	29615
6092	46174	29608
6093	46183	29601
6094	46191	29594
6095	46199	29587
6096	46207	29579
6097	46217	29573
6098	46223	29565
6099	46230	29557
6100	46237	29549
6101	46244	29541
6102	46251	29533
6103	46258	29525
6104	46264	29516
6105	46270	29508
6106	46277	29500
6107	46284	29492
6108	46293	29485
6109	46300	29477
6110	46308	29470
6111	46316	29463
6112	46325	29456
6113	46333	29449
6114	46340	29441
6115	46347	29433
6116	46356	29426
6117	46360	29416
6118	46367	29408
6119	46375	29401
6120	46382	29393
6121	46391	29386
6122	46398	29378
6123	46406	29371
6124	46413	29363
6125	46419	29355
6126	46426	29346
6127	46432	29338
6128	46439	29330
6129	46446	29322
6130	46456	29316
6131	46464	29309
6132	46471	29301
6133	46478	29293
6134	46485	29285
6135	46492	29277
6136	46499	29269
6137	46506	29261
6138	46512	29253
6139	46516	29243
6140	46522	29234
6141	46530	29227
6142	46536	29219
6143	46543	29211
6144	46550	29202
6145	46556	29194
6146	46563	29186
6147	46570	29178
6148	46577	29170
6149	46583	29162
6150	46590	29154
6151	46597	29146
6152	46604	29138
6153	46611	29129
6154	46617	29121
6155	46624	29113
6156	46630	29105
6157	46637	29097
6158	46643	29088
6159	46650	29081
6160	46657	29072
6161	46664	29064
6162	46671	29057
6163	46678	29049
6164	46685	29041
6165	46692	29033
6166	46699	29025
6167	46706	29017
6168	46713	29009
6169	46719	29001
6170	46726	28992
6171	46734	28985
6172	46741	28977
6173	46748	28969
6174	46755	28961
6175	46762	28954
6176	46769	28945
6177	46776	28938
6178	46781	28929
6179	46788	28921
6180	46796	28913
6181	46803	28905
6182	46810	28897
6183	46817	28890
6184	46824	28882
6185	46831	28874
6186	46839	28866
6187	46847	28859
6188	46854	28851
6189	46861	28843
6190	46868	28835
6191	46875	28828
6192	46883	28820
6193	46890	28812
6194	46899	28805
6195	46907	28798
6196	46914	28790
6197	46923	28783
6198	46930	28776
6199	46937	28768
6200	46945	28760
6201	46954	28754
6202	46962	28746
6203	46967	28737
6204	46975	28730
6205	46984	28723
6206	46992	28716
6207	46999	28708
6208	47006	28700
6209	47013	28692
6210	47020	28684
6211	47028	28677
6212	47035	28669
6213	47045	28663
6214	47051	28655
6215	47059	28647
6216	47066	28639
6217	47073	28631
6218	47080	28623
6219	47087	28616
6220	47096	28608
6221	47102	28600
6222	47110	28593
6223	47117	28585
6224	47125	28578
6225	47136	28572
6226	47146	28566
6227	47154	28558
6228	47161	28551
6229	47168	28543
6230	47175	28535
6231	47184	28528
6232	47192	28521
6233	47199	28513
6234	47206	28505
6235	47214	28498
6236	47222	28490
6237	47229	28483
6238	47237	28475
6239	47246	28468
6240	47254	28461
6241	47262	28454
6242	47270	28446
6243	47278	28440
6244	47287	28432
6245	47297	28426
6246	47305	28419
6247	47313	28412
6248	47324	28406
6249	47337	28402
6250	47359	28403
6251	47366	28395
6252	47379	28391
6253	47382	28381
6254	47389	28373
6255	47396	28365
6256	47401	28356
6257	47409	28348
6258	47418	28341
6259	47425	28333
6260	47432	28326
6261	47440	28318
6262	47448	28311
6263	47455	28303
6264	47464	28296
6265	47472	28289
6266	47479	28281
6267	47487	28274
6268	47494	28266
6269	47500	28257
6270	47507	28250
6271	47514	28242
6272	47521	28234
6273	47528	28226
6274	47536	28218
6275	47543	28210
6276	47551	28203
6277	47557	28195
6278	47564	28187
6279	47571	28179
6280	47579	28172
6281	47587	28164
6282	47594	28156
6283	47601	28148
6284	47608	28140
6285	47612	28131
6286	47619	28123
6287	47626	28115
6288	47633	28107
6289	47639	28099
6290	47646	28091
6291	47653	28083
6292	47660	28075
6293	47668	28067
6294	47675	28060
6295	47682	28052
6296	47689	28043
6297	47696	28035
6298	47704	28028
6299	47711	28021
6300	47718	28012
6301	47721	28002
6302	47728	27994
6303	47735	27987
6304	47743	27979
6305	47750	27971
6306	47757	27963
6307	47764	27956
6308	47771	27947
6309	47778	27940
6310	47785	27932
6311	47793	27924
6312	47800	27917
6313	47807	27909
6314	47814	27901
6315	47822	27893
6316	47830	27886
6317	47837	27878
6318	47844	27871
6319	47852	27863
6320	47860	27855
6321	47868	27848
6322	47876	27841
6323	47886	27835
6324	47895	27828
6325	47903	27821
6326	47911	27813
6327	47919	27806
6328	47928	27799
6329	47938	27793
6330	47945	27785
6331	47953	27778
6332	47960	27770
6333	47968	27763
6334	47976	27756
6335	47985	27749
6336	47994	27742
6337	48000	27734
6338	48008	27726
6339	48016	27719
6340	48024	27712
6341	48032	27704
