iter	RMSE
4781	62852.33016
4782	62849.34079
4783	62846.40088
4784	62843.51371
4785	62840.71091
4786	62837.73883
4787	62835.06929
4788	62832.33419
4789	62829.37595
4790	62826.54623
4791	62823.67382
4792	62820.82345
4793	62818.13196
4794	62815.0695
4795	62812.12433
4796	62809.68491
4797	62806.98068
4798	62804.25412
4799	62801.54141
4800	62798.66887
4801	62795.94084
4802	62793.27281
4803	62790.37446
4804	62787.83909
4805	62785.03602
4806	62782.41334
4807	62779.72302
4808	62776.75723
4809	62773.97854
4810	62771.08621
4811	62768.30425
4812	62765.24645
4813	62762.71691
4814	62759.53721
4815	62756.74602
4816	62753.96751
4817	62751.12679
4818	62748.22246
4819	62745.59184
4820	62742.89991
4821	62740.02173
4822	62737.07983
4823	62734.13347
4824	62731.13808
4825	62728.39733
4826	62725.64877
4827	62723.04447
4828	62720.32762
4829	62717.36763
4830	62714.59999
4831	62711.79523
4832	62708.91736
4833	62706.35245
4834	62703.55582
4835	62700.8284
4836	62697.81188
4837	62694.90746
4838	62692.14497
4839	62689.14841
4840	62686.49091
4841	62683.63931
4842	62680.85028
4843	62678.17279
4844	62675.57243
4845	62672.86219
4846	62670.01202
4847	62667.09837
4848	62664.29085
4849	62661.57316
4850	62658.87766
4851	62656.141
4852	62653.27484
4853	62650.18535
4854	62647.19534
4855	62644.61114
4856	62641.63024
4857	62638.96981
4858	62636.18038
4859	62633.39068
4860	62630.56074
4861	62628.01039
4862	62625.27192
4863	62622.54311
4864	62619.86385
4865	62617.02493
4866	62614.08236
4867	62611.29107
4868	62608.92771
4869	62606.07147
4870	62603.14057
4871	62600.67819
4872	62597.74791
4873	62594.94269
4874	62591.94878
4875	62589.34584
4876	62586.97324
4877	62583.86521
4878	62581.0192
4879	62577.77546
4880	62575.08426
4881	62572.45594
4882	62569.71481
4883	62567.08041
4884	62564.17363
4885	62561.31666
4886	62558.38978
4887	62555.71544
4888	62553.20471
4889	62550.49036
4890	62547.7904
4891	62544.88053
4892	62542.08257
4893	62539.26099
4894	62536.50854
4895	62533.52534
4896	62530.76644
4897	62528.03559
4898	62524.86457
4899	62522.05414
4900	62519.53112
4901	62516.67974
4902	62513.80334
4903	62511.08497
4904	62508.47403
4905	62505.85214
4906	62503.07645
4907	62500.031
4908	62496.99928
4909	62494.32437
4910	62491.65105
4911	62488.82667
4912	62486.10123
4913	62483.7097494914	62480.95782
4915	62478.29557
4916	62475.29727
4917	62472.17148
4918	62469.12906
4919	62465.96485
4920	62463.21574
4921	62460.55378
4922	62457.78346
4923	62454.84902
4924	62451.95769
4925	62448.92979
4926	62446.38954
4927	62443.78993
4928	62440.92651
4929	62438.04604
4930	62435.27764
4931	62432.48101
4932	62429.50354
4933	62426.84429
4934	62424.04914
4935	62421.04418
4936	62418.47932
4937	62415.84304
4938	62412.95266
4939	62410.13371
4940	62407.27977
4941	62404.57275
4942	62401.85314
4943	62399.20054
4944	62396.34872
4945	62393.59874
4946	62390.9607
4947	62388.19042
4948	62385.37124
4949	62382.66302
4950	62379.99595
4951	62377.0482
4952	62374.16981
4953	62371.49475
4954	62368.73453
4955	62366.24995
4956	62363.45794
4957	62360.55019
4958	62357.80208
4959	62355.11417
4960	62352.45996
4961	62349.5498
4962	62346.72551
4963	62344.28998
4964	62341.53454
4965	62338.80619
4966	62336.0013
4967	62333.14357
4968	62330.52321
4969	62327.6406
4970	62324.90486
4971	62322.28925
4972	62319.59669
4973	62316.93679
4974	62314.02428
4975	62311.03588
4976	62308.44383
4977	62305.76096
4978	62303.18243
4979	62300.69188
4980	62297.78706
4981	62294.94863
4982	62292.39512
4983	62289.90881
4984	62287.1876
4985	62284.51551
4986	62282.06768
4987	62279.09508
4988	62276.22191
4989	62273.52305
4990	62271.01151
4991	62268.02704
4992	62265.36005
4993	62262.77022
4994	62260.06894
4995	62257.59272
4996	62254.55198
4997	62251.52024
4998	62248.52033
4999	62245.56888
5000	62242.87933
5001	62239.92934
5002	62237.14786
5003	62234.42845
5004	62231.53467
5005	62228.53405
5006	62225.77478
5007	62222.81003
5008	62219.78825
5009	62216.7882
5010	62213.65802
5011	62211.0133
5012	62208.40231
5013	62205.56222
5014	62202.37346
5015	62199.66778
5016	62196.69301
5017	62193.71888
5018	62191.12427
5019	62188.28211
5020	62185.50055
5021	62182.77161
5022	62180.12544
5023	62177.48435
5024	62174.9311
5025	62172.22326
5026	62169.41
5027	62166.50586
5028	62163.56986
5029	62160.95932
5030	62158.17295
5031	62155.29662
5032	62152.53726
5033	62150.04493
5034	62147.43327
5035	62144.83461
5036	62141.98664
5037	62139.08877
5038	62136.3202
5039	62133.59181
5040	62131.02055
5041	62128.39603
5042	62125.5607
5043	62122.86068
5044	62120.10988
5045	62117.50603
5046	62114.89881
5047	62111.98766
5048	62108.97921
5049	62106.19518
5050	62103.30358
5051	62100.56724
5052	62098.01749
5053	62095.32008
5054	62092.63771
5055	62090.11997
5056	62087.40055
5057	62084.50646
5058	62081.64582
5059	62078.74978
5060	62076.07428
5061	62073.06428
5062	62070.50575
5063	62067.48622
5064	62064.65512
5065	62061.70994
5066	62059.20568
5067	62056.55222
5068	62053.80047
5069	62051.04897
5070	62048.33324
5071	62045.65397
5072	62042.97744
5073	62040.56439
5074	62037.70928
5075	62035.34078
5076	62032.48976
5077	62030.07495
5078	62027.29815
5079	62024.70743
5080	62021.91407
5081	62019.10944
5082	62016.27728
5083	62013.59219
5084	62010.82391
5085	62007.90341
5086	62005.23277
5087	62002.31834
5088	61999.82992
5089	61997.02801
5090	61994.77709
5091	61992.36862
5092	61989.8461
5093	61987.19733
5094	61984.15778
5095	61981.86732
5096	61978.89652
5097	61976.00916
5098	61973.23724
5099	61970.76685
5100	61968.24595
5101	61965.47187
5102	61962.70379
5103	61960.17892
5104	61957.54811
5105	61954.66236
5106	61951.99194
5107	61949.17708
5108	61946.31483
5109	61943.80303
5110	61940.97596
5111	61938.15628
5112	61935.44219
5113	61932.73293
5114	61929.77516
5115	61927.22942
5116	61924.3814
5117	61921.6797
5118	61918.94202
5119	61916.33963
5120	61913.34133
5121	61910.60164
5122	61907.68459
5123	61905.02054
5124	61902.12908
5125	61899.35576
5126	61896.35972
5127	61893.47422
5128	61890.60984
5129	61887.79332
5130	61885.14452
5131	61882.74947
5132	61880.2338
5133	61877.35912
5134	61874.60592
5135	61872.07497
5136	61869.41676
5137	61866.81252
5138	61864.12972
5139	61861.57771
5140	61858.70887
5141	61856.27156
5142	61853.91746
5143	61850.85626
5144	61848.0123
5145	61845.45347
5146	61842.76182
5147	61839.72213
5148	61836.84331
5149	61834.13238
5150	61831.31896
5151	61828.67949
5152	61826.2122
5153	61823.50517
5154	61820.68523
5155	61817.91947
5156	61815.3935
5157	61812.51533
5158	61809.57262
5159	61806.85316
5160	61804.14884
5161	61801.66782
5162	61799.11681
5163	61796.46829
5164	61794.02439
5165	61791.20391
5166	61788.42442
5167	61785.71774
5168	61783.09845
5169	61780.57761
5170	61777.90192
5171	61775.18297
5172	61772.47122
5173	61769.63751
5174	61766.77945
5175	61763.96619
5176	61761.27521
5177	61758.44692
5178	61755.70097
5179	61752.86404
5180	61750.18522
5181	61747.37373
5182	61744.68988
5183	61741.95098
5184	61739.43424
5185	61736.95556
5186	61734.08367
5187	61731.04689
5188	61728.70714
5189	61726.31779
5190	61723.36163
5191	61720.4959
5192	61718.11401
5193	61715.62701
5194	61712.99481
5195	61710.42339
5196	61707.62335
5197	61704.95738
5198	61702.4306
5199	61699.66804
5200	61696.97206
5201	61694.37872
5202	61691.47903
5203	61688.6366255204	61686.051515208	61438.1561
5209	61435.19703
5210	61432.40115
5211	61429.65433
5212	61426.77568
5213	61424.24863
5214	61421.4829
5215	61418.58442
5216	61416.02017
5217	61413.08305
5218	61410.7754
5219	61407.92797
5220	61405.24872
5221	61402.88588
5222	61400.43178
5223	61397.71287
5224	61395.30954
5225	61392.78655
5226	61390.40174
5227	61387.59245
5228	61385.14163
5229	61382.29958
5230	61379.59962
5231	61377.16515
5232	61374.72415
5233	61371.913
5234	61369.24668
5235	61366.62826
5236	61364.10978
5237	61361.41499
5238	61358.58293
5239	61355.63722
5240	61352.98752
5241	61350.1811
5242	61347.54902
5243	61345.03806
5244	61342.57519
5245	61339.84636
5246	61337.36944
5247	61334.77565
5248	61332.16151
5249	61329.77028
5250	61327.02547
5251	61324.57437
5252	61322.15397
5253	61319.52871
5254	61316.73743
5255	61313.99738
5256	61311.34363
5257	61309.01068
5258	61306.1406
5259	61303.41475
5260	61300.86812
5261	61298.12302
5262	61295.14222
5263	61292.52863
5264	61289.6309
5265	61286.99012
5266	61284.82315
5267	61282.10738
5268	61279.41653
5269	61276.65
5270	61273.88482
5271	61271.22474
5272	61269.06627
5273	61266.30421
5274	61263.60926
5275	61260.93562
5276	61258.57538
5277	61256.23871
5278	61253.56472
5279	61251.10827
5280	61248.74065
5281	61246.02023
5282	61243.15806
5283	61240.47437
5284	61237.81827
5285	61235.06902
5286	61232.24198
5287	61229.7886
5288	61227.01251
5289	61224.43298
5290	61221.98038
5291	61219.55659
5292	61216.94606
5293	61214.41628
5294	61211.70028
5295	61209.27868
5296	61206.8092
5297	61204.03683
5298	61201.49633
5299	61198.93853
5300	61196.20584
5301	61193.67418
5302	61190.84662
5303	61188.54029
5304	61185.82736
5305	61183.33057
5306	61181.12801
5307	61178.64178
5308	61175.82371
5309	61173.05965
5310	61170.52281
5311	61167.83928
5312	61165.12767
5313	61162.32825
5314	61159.68709
5315	61156.89941
5316	61154.11644
5317	61151.33733
5318	61148.67711
5319	61146.08978
5320	61143.52149
5321	61140.97864
5322	61138.0735
5323	61135.37154
5324	61132.78474
5325	61130.1172
5326	61127.70044
5327	61125.08655
5328	61122.21963
5329	61119.80727
5330	61116.92285
5331	61114.09057
5332	61111.6142
5333	61108.96641
5334	61106.49428
5335	61103.75917
5336	61101.20103
5337	61098.34139
5338	61095.57147
5339	61092.86876
5340	61090.12857
5341	61087.45529
5342	61084.68773
5343	61082.28777
5344	61079.69536
5345	61077.0615
5346	61074.41129
5347	61071.51873
5348	61068.91607
5349	61066.0166
5350	61063.36508
5351	61060.62439
5352	61058.12427
5353	61055.56495
5354	61052.96097
5355	61050.29217
5356	61047.62928
5357	61045.17292
5358	61042.82602
5359	61039.98917
5360	61037.41085
5361	61035.00209
5362	61032.44979
5363	61029.81596
5364	61027.12576
5365	61024.3125
5366	61021.64195
5367	61018.90098
5368	61016.37145
5369	61013.62409
5370	61010.76688
5371	61008.33322
5372	61005.63357
5373	61003.04831
5374	61000.43686
5375	60997.74926
5376	60994.76588
5377	60992.12442
5378	60989.6682
5379	60986.88701
5380	60984.50477
5381	60981.86785
5382	60979.21376
5383	60976.59847
5384	60973.91484
5385	60971.14319
5386	60968.66179
5387	60966.37848
5388	60964.21307
5389	60961.30011
5390	60958.68482
5391	60955.9923
5392	60953.56325
5393	60951.02453
5394	60948.55374
5395	60945.86365
5396	60943.09041
5397	60940.22249
5398	60937.58006
5399	60934.98892
5400	60932.42936
5401	60929.72105
5402	60927.22186
5403	60924.54641
5404	60921.76573
5405	60919.36446
5406	60916.97729
5407	60914.18632
5408	60911.71522
5409	60908.99995
5410	60906.47089
5411	60904.07065
5412	60901.66646
5413	60898.92036
5414	60896.37568
5415	60893.82108
5416	60891.26904
5417	60888.68983
5418	60885.95549
5419	60883.36637
5420	60880.70012
5421	60878.2761
5422	60875.77241
5423	60873.29882
5424	60870.67197
5425	60867.90076
5426	60865.00682
5427	60862.16934
5428	60859.81355
5429	60857.17224
5430	60854.50835
5431	60851.91539
5432	60849.24789
5433	60846.3563
5434	60843.70847
5435	60840.97438
5436	60838.31431
5437	60835.682
5438	60833.02519
5439	60830.32985
5440	60827.87611
5441	60825.3457
5442	60822.52312
5443	60819.7225
5444	60816.98075
5445	60814.48724
5446	60811.70389
5447	60809.10249
5448	60806.52033
5449	60804.0184
5450	60801.43655
5451	60798.95156
5452	60796.1821
5453	60793.45451
5454	60790.78264
5455	60788.23758
5456	60785.35393
5457	60782.50879
5458	60780.15697
5459	60777.64336
5460	60774.98338
5461	60772.55415
5462	60769.91405
5463	60767.29886
5464	60764.5975
5465	60762.22622
5466	60759.70698
5467	60757.05495
5468	60754.52629
5469	60752.00811
5470	60749.40223
5471	60746.97367
5472	60744.53353
5473	60742.05233
5474	60739.77888
5475	60737.33311
5476	60734.73024
5477	60732.42361
5478	60729.85173
5479	60727.24822
5480	60724.7615
5481	60722.37383
5482	60719.59124
5483	60716.92706
5484	60714.25866
5485	60711.73662
5486	60708.88795
5487	60706.12567
5488	60703.5645
5489	60700.99928
5490	60698.49305
5491	60695.93379
5492	60693.51439
5493	60691.09109
5494	60688.33895
5495	60685.89643
5496	60683.33477
5497	60680.92565
5498	60678.43926
5499	60676.16966
5500	60673.29647
5501	60670.69048
5502	60668.23701
5503	60665.43223
5504	60662.78866
5505	60660.32445
5506	60657.61402
5507	60655.31176
5508	60652.51997
5509	60650.00715
5510	60647.34542
5511	60645.06582
5512	60642.46369
5513	60639.73359
5514	60636.95273
5515	60634.48665
5516	60632.25155
5517	60630.03936
5518	60627.52632
5519	60624.77847
5520	60622.09192
5521	60619.72007
5522	60617.15371
5523	60614.62542
5524	60612.28057
5525	60609.68153
5526	60607.16386
5527	60604.48518
5528	60602.12966
5529	60599.60527
5530	60597.04725
5531	60594.51096
5532	60591.63979
5533	60589.21349
5534	60586.5942
5535	60584.16182
5536	60581.47553
5537	60578.84667
5538	60576.38309
5539	60573.9723
5540	60571.49678
5541	60569.31525
5542	60566.73777
5543	60564.15036
5544	60561.57169
5545	60558.91654
5546	60556.33994
5547	60553.82256
5548	60551.37082
5549	60548.621
5550	60545.92902
5551	60543.25051
5552	60540.69339
5553	60537.96013
5554	60535.21344
5555	60532.57419
5556	60530.16583
5557	60527.59701
5558	60525.13947
5559	60522.80196
5560	60520.30366
5561	60517.93515
5562	60515.36949
5563	60513.03979
5564	60510.57319
5565	60507.9136
5566	60505.54095
5567	60502.67932
5568	60499.96943
5569	60497.47724
5570	60494.9973
5571	60492.53688
5572	60489.62894
5573	60486.8308
5574	60484.08151
5575	60481.36353
5576	60478.91415
5577	60476.68418
5578	60474.32461
5579	60472.09553
5580	60469.6189
5581	60467.21882
5582	60464.58012
5583	60462.17734
5584	60459.49066
5585	60456.74664
5586	60454.12358
5587	60451.35141
5588	60448.66053
5589	60446.01221
5590	60443.66161
5591	60441.18579
5592	60438.53126
5593	60435.82396
5594	60433.53911
5595	60431.13834
5596	60428.7064
5597	60425.94869
5598	60423.67997
5599	60421.24284
5600	60418.59555
5601	60416.0369
5602	60413.46929
5603	60410.7911
5604	60408.24186
5605	60405.3662
5606	60402.67359
5607	60399.868
5608	60397.22219
5609	60394.77788
5610	60392.0505
5611	60389.36118
5612	60386.82754
5613	60384.26751
5614	60381.731
5615	60379.0834
5616	60376.27093
5617	60373.62476
5618	60370.93643
5619	60368.47277
5620	60365.54838
5621	60362.7135
5622	60360.41344
5623	60357.61101
5624	60354.83514
5625	60352.21917
5626	60349.82373
5627	60347.62715
5628	60344.93497
5629	60342.43859
5630	60339.87237
5631	60337.2492
5632	60334.48557
5633	60331.83478
5634	60329.24873
5635	60326.62047
5636	60324.19119
5637	60321.52931
5638	60319.05509
5639	60316.67691
5640	60314.02235
5641	60311.37888
5642	60308.78657
5643	60306.14433
5644	60303.77439
5645	60301.05465
5646	60298.75641
5647	60296.20542
5648	60293.49362
5649	60290.85968
5650	60288.43384
5651	60285.89406
5652	60283.26186
5653	60280.72477
5654	60278.10607
5655	60275.46443
5656	60272.73569
5657	60270.14817
5658	60267.40024
5659	60264.79645
5660	60262.0307
5661	60259.6531
5662	60256.91844
5663	60254.48913
5664	60252.16447
5665	60249.80757
5666	60247.30469
5667	60244.8336
5668	60242.02649
5669	60239.30922
5670	60236.68262
5671	60233.83714
5672	60231.22056
5673	60228.67455
5674	60225.98153
5675	60223.63204
5676	60221.38729
5677	60218.97727
5678	60216.4598
5679	60214.04433
5680	60211.34388
5681	60208.78274
5682	60206.26186
5683	60203.62089
5684	60201.00332
5685	60198.67282
5686	60196.38889
5687	60194.00584
5688	60191.8072
5689	60188.80008
5690	60186.50183
5691	60184.0235
5692	60181.42537
5693	60178.81707
5694	60176.27148
5695	60173.75899
5696	60171.5192
5697	60168.98496
5698	60166.4175
5699	60164.01506
5700	60161.28944
5701	60158.95448
5702	60156.35389
5703	60153.71349
5704	60151.27555
5705	60148.89622
5706	60146.58933
5707	60143.99885
5708	60141.43622
5709	60139.12461
5710	60136.89587
5711	60134.62511
5712	60132.21499
5713	60129.80381
5714	60127.30054
5715	60124.92442
5716	60122.34998
5717	60119.89831
5718	60117.3199
5719	60114.63717
5720	60111.82035
5721	60109.11659
5722	60106.723
5723	60104.3799
5724	60101.94648
5725	60099.41132
5726	60096.77413
5727	60094.03249
5728	60091.59182
5729	60088.6851
5730	60086.14937
5731	60083.47216
5732	60081.01535
5733	60078.75609
5734	60076.09114
5735	60073.37185
5736	60071.00742
5737	60068.71612
5738	60066.51287
5739	60064.16526
5740	60061.50246
5741	60059.02352
5742	60056.4418
5743	60054.06179
5744	60051.73787
5745	60049.24886
5746	60046.97974
5747	60044.57412
5748	60042.16901
5749	60039.46133
5750	60036.84559
5751	60034.36638
5752	60031.58028
5753	60029.081
5754	60026.58676
5755	60024.1807
5756	60021.61844
5757	60019.15968
5758	60016.84614
5759	60013.92955
5760	60011.31324
5761	60008.49433
5762	60006.36386
5763	60003.86298
5764	60001.55286
5765	59998.86386
5766	59996.21153
5767	59993.70511
5768	59991.29953
5769	59988.85362
5770	59986.3116
5771	59983.81718
5772	59981.16822
5773	59978.6673
5774	59976.19341
5775	59973.45467
5776	59970.77998
5777	59968.34791
5778	59965.90655
5779	59963.61808
5780	59961.01783
5781	59958.57958
5782	59956.29758
5783	59954.0638
5784	59951.53112
5785	59949.23025
5786	59946.68506
5787	59944.39038
5788	59941.98958
5789	59939.1733
5790	59936.67267
5791	59934.13985
5792	59931.77124
5793	59929.23767
5794	59926.92196
5795	59924.38613
5796	59921.71564
5797	59919.44883
5798	59917.08291
5799	59914.43568
5800	59911.80334
5801	59909.24667
5802	59906.93531
5803	59904.16971
5804	59901.78559
5805	59899.27683
5806	59896.76366
5807	59894.18796
5808	59891.76516
5809	59889.19161
5810	59886.77972
5811	59884.55038
5812	59881.62889
5813	59879.02562
5814	59876.59119
5815	59874.49128
5816	59872.03279
5817	59869.36799
5818	59866.77299
5819	59864.38247
5820	59861.88172
5821	59859.50725
5822	59857.19668
5823	59854.73679
5824	59852.09627
5825	59849.72456
5826	59847.33311
5827	59844.75926
5828	59841.96957
5829	59839.42468
5830	59836.86983
5831	59834.44134
5832	59832.14247
5833	59829.44211
5834	59826.83231
5835	59824.05448
5836	59821.52592
5837	59818.70192
5838	59816.22587
5839	59813.71254
5840	59811.24169
5841	59808.99781
5842	59806.70543
5843	59804.47505
5844	59801.94402
5845	59799.76266
5846	59797.11528
5847	59794.6735
5848	59792.2142
5849	59789.75822
5850	59787.32693
5851	59784.64447
5852	59782.39637
5853	59780.05475
5854	59777.63713
5855	59774.8574
5856	59772.14688
5857	59769.69635
5858	59767.05104
5859	59764.7376
5860	59762.28559
5861	59759.60992
5862	59757.22139
5863	59754.52036
5864	59752.02255
5865	59749.67588
5866	59747.07224
5867	59744.93974
5868	59742.37593
5869	59739.97822
5870	59737.10675
5871	59734.94631
5872	59732.4079
5873	59729.90579
5874	59727.48788
5875	59724.95474
5876	59722.61503
5877	59720.16375
5878	59718.05513
5879	59715.58516
5880	59713.01322
5881	59710.58941
5882	59708.29603
5883	59705.92548
5884	59703.29043
5885	59700.93123
5886	59698.36753
5887	59695.8507
5888	59693.41486
5889	59690.9613
5890	59688.46524
5891	59685.76607
5892	59683.18426
5893	59680.8696
5894	59678.54417
5895	59676.06326
5896	59673.59964
5897	59671.27057
5898	59669.00813
5899	59666.70139
5900	59664.1129
5901	59661.70928
5902	59659.34116
5903	59656.66246
5904	59653.96404
5905	59651.64991
5906	59649.36457
5907	59646.69692
5908	59644.40667
5909	59641.90498
5910	59639.49979
5911	59636.92386
5912	59634.87083
5913	59632.54136
5914	59629.73396
5915	59627.16374
5916	59624.71982
5917	59622.12874
5918	59619.44462
5919	59616.86444
5920	59614.39446
5921	59612.11336
5922	59609.91457
5923	59607.4532
5924	59604.93332
5925	59602.32874
5926	59599.92953
5927	59597.70143
5928	59595.09275
5929	59592.47962
5930	59589.63356
5931	59587.41877
5932	59584.99131
5933	59582.6862
5934	59580.30367
5935	59577.89216
5936	59575.25156
5937	59572.86194
5938	59570.48012
5939	59567.98784
5940	59565.73903
5941	59563.3725
5942	59561.0079
5943	59558.58199
5944	59556.43617
5945	59554.12978
5946	59551.43803
5947	59549.00398
5948	59546.90452
5949	59544.47781
5950	59542.15913
5951	59539.73416
5952	59537.34331
5953	59535.20659
5954	59532.78722
5955	59530.30889
5956	59527.92199
5957	59525.52981
5958	59523.17445
5959	59520.56941
5960	59518.00444
5961	59515.41154
5962	59512.91756
5963	59510.57805
5964	59507.90835
5965	59505.47458
5966	59503.08212
5967	59500.52229
5968	59497.90893
5969	59495.26852
5970	59492.82494
5971	59490.59346
5972	59487.97289
5973	59485.60126
5974	59482.97457
5975	59480.24867
5976	59477.739
5977	59475.33675
5978	59472.81843
5979	59470.54317
5980	59468.18793
5981	59465.6368
5982	59463.06538
5983	59460.50093
5984	59457.74641
5985	59455.25703
5986	59452.7533
5987	59450.11197
5988	59447.65604
5989	59445.03441
5990	59442.71111
5991	59440.29596
5992	59438.13933
5993	59435.80657
5994	59433.23814
5995	59430.47377
5996	59428.08382
5997	59425.63521
5998	59423.25901
5999	59420.75666
6000	59418.42601
6001	59416.00816
6002	59413.26114
6003	59410.84219
6004	59408.52464
6005	59406.23451
6006	59403.74321
6007	59401.89306
6008	59399.18368
6009	59396.81226
6010	59394.06646
6011	59392.01561
6012	59389.58483
6013	59387.38747
6014	59384.90048
6015	59382.72255
6016	59380.61532
6017	59378.13637
6018	59375.82519
6019	59373.42664
6020	59371.09994
6021	59368.54942
6022	59366.25625
6023	59363.83657
6024	59361.54344
6025	59359.09979
6026	59356.85148
6027	59354.33323
6028	59352.22961
6029	59349.63896
6030	59347.22037
6031	59344.71731
6032	59342.02573
6033	59339.64822
6034	59336.88984
6035	59334.52631
6036	59332.35229
6037	59330.05997
6038	59327.40771
6039	59325.09088
6040	59322.88334
6041	59320.48492
6042	59317.92004
6043	59315.727
6044	59313.16245
6045	59310.91273
6046	59308.25668
6047	59305.70501
6048	59303.03598
6049	59300.54793
6050	59298.20674
6051	59295.52933
6052	59292.84299
6053	59290.55435
6054	59288.24857
6055	59285.87585
6056	59283.57792
6057	59281.43227
6058	59279.20578
6059	59276.79443
6060	59274.26155
6061	59271.94264
6062	59269.23636
6063	59266.66641
6064	59264.69936
6065	59262.22922
6066	59259.67851
6067	59257.23473
6068	59254.70144
6069	59252.29444
6070	59249.96018
6071	59247.34885
6072	59244.93071
6073	59242.65055
6074	59240.27228
6075	59237.85043
6076	59235.4429
6077	59232.65148
6078	59230.22967
6079	59227.90646
6080	59225.24027
6081	59222.51186
6082	59220.04767
6083	59217.65164
6084	59215.04779
6085	59212.82905
6086	59210.42279
6087	59208.27188
6088	59205.8992
6089	59203.66653
6090	59201.32234
6091	59198.68733
6092	59196.12272
6093	59193.91265
6094	59191.71031
6095	59189.70535
6096	59187.04799
6097	59184.47718
6098	59182.24608
6099	59179.89816
6100	59177.49161
6101	59174.89365
6102	59172.51805
6103	59170.21357
6104	59167.7273
6105	59165.14514
6106	59162.88499
6107	59160.40573
6108	59157.74749
6109	59155.12378
6110	59152.76429
6111	59150.3354
6112	59147.71465
6113	59145.35984
6114	59142.88489
6115	59140.24344
6116	59137.88378
6117	59135.44754
6118	59132.85174
6119	59130.57039
6120	59128.31857
6121	59126.02915
6122	59123.54405
6123	59121.03034
6124	59118.71583
6125	59116.46026
6126	59113.95336
6127	59111.43228
6128	59109.01914
6129	59106.52209
6130	59104.20656
6131	59101.56805
6132	59099.29226
6133	59096.70283
6134	59094.43577
6135	59091.85264
6136	59089.56695
6137	59087.09368
6138	59084.68827
6139	59082.34924
6140	59080.16414
6141	59077.83767
6142	59075.43739
6143	59072.98177
6144	59070.70196
6145	59068.35179
6146	59065.6996
6147	59063.53351
6148	59060.94163
6149	59058.75917
6150	59056.23851
6151	59053.65725
6152	59051.39486
6153	59049.12442
6154	59046.75113
6155	59044.26337
6156	59041.92587
6157	59039.5347
6158	59037.1364
6159	59034.44711
6160	59031.92398
6161	59029.41683
6162	59027.07099
6163	59024.35445
6164	59022.06797
6165	59019.52666
6166	59017.29534
6167	59014.66644
6168	59012.25269
6169	59009.96664
6170	59007.4636
6171	59005.04356
6172	59002.54702
6173	59000.18108
6174	58997.72198
6175	58995.35919
6176	58993.05987
6177	58990.67824
6178	58988.28972
6179	58985.69414
6180	58983.11013
6181	58980.4821
6182	58978.1087
6183	58975.60443
6184	58973.07474
6185	58970.43599
6186	58968.30505
6187	58965.56886
6188	58963.20759
6189	58960.65987
6190	58958.18937
6191	58955.7937
6192	58953.71848
6193	58951.10079
6194	58948.86069
6195	58946.39292
6196	58944.04009
6197	58941.74748
6198	58939.14192
6199	58936.6059
6200	58934.03413
6201	58931.54352
6202	58929.23285
6203	58926.72458
6204	58924.2652
6205	58921.64513
6206	58919.06651
6207	58916.59766
6208	58914.26631
6209	58911.8139
6210	58909.46956
6211	58907.16584
6212	58904.8348
6213	58902.36951
6214	58899.96525
6215	58897.76272
6216	58895.3766
6217	58892.84087
6218	58890.33962
6219	58888.01883
6220	58885.65984
6221	58883.17862
6222	58880.74054
6223	58878.24967
6224	58875.89707
6225	58873.46001
6226	58870.96173
6227	58868.68158
6228	58866.50615
6229	58864.1078
6230	58861.67369
6231	58859.68314
6232	58857.03602
6233	58854.70758
6234	58852.13354
6235	58849.78898
6236	58847.19318
6237	58844.94668
6238	58842.60464
6239	58840.26695
6240	58837.77113
6241	58835.42641
6242	58833.40792
6243	58830.83177
6244	58828.56326
6245	58826.45473
6246	58823.96596
6247	58821.47244
6248	58819.32727
6249	58816.92036
6250	58814.65894
6251	58812.21973
6252	58809.79265
6253	58807.62566
6254	58805.49674
6255	58803.00046
6256	58800.53115
6257	58797.89755
6258	58795.38626
6259	58792.83702
6260	58790.27323
6261	58787.58666
6262	58784.90868
6263	58782.3946
6264	58779.81569
6265	58777.56535
6266	58775.05344
6267	58772.83707
6268	58770.57918
6269	58768.0834
6270	58765.43395
6271	58763.13548
6272	58760.67138
6273	58758.04718
6274	58755.57466
6275	58753.05793
6276	58750.783
6277	58748.34459
6278	58745.74956
6279	58743.3028
6280	58740.86687
6281	58738.62144
6282	58736.55717
6283	58734.06532
6284	58731.70492
6285	58729.35891
6286	58726.89365
6287	58724.34542
6288	58722.07391
6289	58719.56145
6290	58717.09496
6291	58714.63033
6292	58712.46397
6293	58709.94415
6294	58707.7869
6295	58705.71649
6296	58703.36908
6297	58701.08498
6298	58698.86666
6299	58696.5108
6300	58694.13379
6301	58692.05684
6302	58689.68235
6303	58687.47303
6304	58684.9411
6305	58682.29851
6306	58680.0011
6307	58677.65092
6308	58675.2876
6309	58672.78552
6310	58670.43967
6311	58668.13922
6312	58665.52303
6313	58663.08221
6314	58660.74568
6315	58658.27147
6316	58655.92079
6317	58653.51852
6318	58651.36727
6319	58649.00088
6320	58646.49493
6321	58644.36911
6322	58641.96424
6323	58639.70689
6324	58637.4157
6325	58634.96986
6326	58632.24218
6327	58629.8717
6328	58627.35901
6329	58624.81537
6330	58622.35033
6331	58620.46089
6332	58618.23658
6333	58616.05037
6334	58613.57857
6335	58611.09274
6336	58608.64843
6337	58606.31735
6338	58604.00594
6339	58601.73557
